Province,Year,T2M_mean,T2M_std,T2M_max,T2M_min,T2M_MAX_max,T2M_MIN_min,RH2M_mean,RH2M_std,CLOUD_AMT_mean,PRECTOTCORR_sum,PRECTOTCORR_max,PRECTOTCORR_std,GWETPROF_mean,CLRSKY_SFC_SW_DWN_mean,hot_day_sum,cold_day_sum,rainy_day_sum,heavy_rain_sum,dry_day_sum,GDD_sum,rain_intensity,dry_ratio,hot_ratio,PRECTOTCORR_sum_lag1,T2M_mean_lag1,GDD_sum_lag1,Commodity,Yield,Elevation,Landcover,Lat,Lon,Ndvi_mean,Soil_clay,Soil_ph,Soil_sand,Soil_soc
Nghệ An,2016,25.268032786885247,5.521755722273154,35.17,7.32,42.89,5.89,78.43674863387977,11.257335073688608,77.22199453551913,2696.25,275.1,21.50825315692942,0.7229234972677595,22.10016393442623,87,8,177,32,28,5593.33,15.14747191011236,0.0767123287671232,0.2383561643835616,1155.6,26.00608219178082,5842.22,Sắn,22.642487046632123,9.0,50,18.6667,105.6667,0.3236889855072464,31,5.3,39,0.2
Cao Bằng,2011,19.36504109589041,6.477457343619977,28.49,3.66,34.16,-0.93,79.52065753424658,8.150804625923598,76.86701369863013,1164.24,28.64,5.6698137135438005,0.6345479452054795,21.268520547945204,0,95,147,12,77,3532.24,7.866486486486487,0.210958904109589,0.0,1240.3,20.64490410958904,3903.93,Ngô,3.2,196.0,50,22.6662,106.257,0.4415334302325581,30,6.0,34,0.4
Bình Thuận,2018,26.175232876712325,1.275727873689119,29.52,21.38,34.44,16.56,81.28060273972602,7.092011383231303,71.74871232876713,1415.06,61.56,7.32768085425337,0.6137808219178083,24.22887671232877,0,0,175,12,50,5903.96,8.040113636363635,0.136986301369863,0.0,1244.53,25.93249315068493,5815.36,Lúa mùa,5.405034324942792,9.0,50,10.9333,108.1,0.2803927536231884,28,6.4,42,0.2
Đồng Nai,2020,28.03158469945355,2.241199825970376,33.7,21.82,42.1,17.55,75.81174863387977,15.435803752375415,74.26114754098361,1999.48,143.31,12.369039892827152,0.7053278688524589,24.15554644808743,134,0,182,25,90,6599.56,10.926120218579236,0.2465753424657534,0.3671232876712328,1389.34,27.69219178082192,6457.65,Ngô,7.986225895316805,7.0,50,10.95,106.8167,0.2112255072463768,34,5.9,43,0.2
Đồng Tháp,2021,26.96202739726027,1.801822108682,32.86,20.6,40.76,15.59,83.074,9.953098661574336,78.65517808219178,2450.43,92.09,11.448880903038448,0.7979999999999999,23.665068493150685,48,0,209,38,75,6191.14,11.668714285714286,0.2054794520547945,0.1315068493150684,3041.17,27.863743169398905,6538.13,Lạc,3.872340425531915,8.0,50,10.45,105.6333,0.3344547826086956,33,6.1,41,0.2
Sóc Trăng,2019,27.46290410958904,1.573331072551709,31.84,23.09,38.4,18.72,81.4091506849315,9.006564125880908,70.95665753424657,2142.43,53.09,8.716319505146139,0.7976438356164384,23.90254794520548,46,0,208,28,85,6373.96,10.250861244019138,0.2328767123287671,0.1260273972602739,2080.04,27.182794520547944,6271.72,Lúa đông xuân,6.515869017632242,-1.0,40,9.5664,105.8764,0.5491060869565217,32,6.1,34,0.6
Hưng Yên,2022,23.6454794520548,5.00829675405093,30.05,8.55,34.02,6.49,84.83186301369864,6.10361798965178,78.02553424657535,2198.57,104.56,11.28154516065073,0.8573150684931508,21.99221917808219,0,13,197,30,40,4982.21,11.10388888888889,0.1095890410958904,0.0,1944.94,24.043780821917807,5126.57,Lúa mùa,5.819548872180451,10.0,50,20.6464,106.0511,0.337490988372093,28,5.2,42,0.4
Đà Nẵng,2008,24.783907103825136,3.088791363944291,29.02,17.02,33.76,15.55,85.11877049180328,4.353301548776389,77.40046448087432,2299.07,95.95,14.407343518403376,0.7912021857923497,22.9248087431694,0,0,171,33,29,5410.91,13.36668604651163,0.0794520547945205,0.0,0.0,0.0,0.0,Ngô,5.222222222222222,9.0,50,16.0544,108.2022,0.2572008695652174,32,7.2,40,0.2
Hà Nội,2017,23.40432876712329,5.159849261084061,32.93,9.6,39.12,2.83,83.39854794520548,6.236856141847093,85.3133698630137,2078.33,74.13,10.410845438495478,0.7675342465753424,21.79931506849315,15,18,176,31,49,4893.12,11.741977401129944,0.1342465753424657,0.0410958904109589,1520.4,23.386338797814208,4917.61,Khoai lang,10.4375,21.0,50,21.0285,105.8542,0.2404130813953488,31,5.7,40,0.8
Kon Tum,2018,21.263013698630136,2.092319736961818,25.3,12.35,32.58,8.23,87.57665753424658,5.157971831312661,73.4967397260274,2388.32,62.46,9.265975234101829,0.8398630136986301,24.253917808219175,0,4,229,35,22,4111.0,10.384,0.0602739726027397,0.0,2435.61,21.435917808219177,4174.11,Sắn,15.09375,530.0,50,14.35,108.0,0.3817475362318841,37,6.3,36,0.2
Phú Thọ,2019,24.07709589041096,5.204886208561766,31.38,8.47,37.59,5.56,81.75635616438356,6.846434271607063,80.95567123287671,1932.92,73.19,9.901746676937998,0.8167671232876712,21.41495890410959,39,18,183,21,54,5139.67,10.505,0.147945205479452,0.1068493150684931,2156.64,23.262438356164385,4853.65,Mía,57.35849056603774,23.0,40,21.3232,105.213,0.3124348837209302,28,6.2,39,0.6
Gia Lai,2009,24.309534246575343,2.465171917874208,29.06,15.93,36.8,11.88,73.57747945205479,6.995157249702527,69.43139726027397,600.22,69.28,5.952825400335241,0.6208493150684931,23.99854794520548,23,0,77,9,94,5222.98,7.695128205128205,0.2575342465753424,0.0630136986301369,522.51,24.19169398907104,5194.16,Sắn,14.47163120567376,774.0,50,13.9833,108.0,0.3376347826086956,39,6.0,32,0.4
Bình Phước,2018,27.308602739726027,2.092374293752746,33.51,22.43,42.81,15.06,77.03008219178082,14.080005824012112,75.7277808219178,1499.56,65.86,7.143305931618503,0.7329315068493151,23.91512328767124,83,0,169,15,81,6317.64,8.820941176470589,0.2219178082191781,0.2273972602739726,1261.58,27.265616438356165,6301.95,Lúa đông xuân,3.8285714285714287,109.0,10,11.7332,106.9062,0.7159101449275362,34,5.1,43,0.4
Bắc Ninh,2017,23.67457534246575,5.034243796454194,32.46,9.94,38.84,2.97,83.28413698630136,6.334213927559143,83.58553424657535,2047.74,64.43,9.620031110417845,0.7642465753424658,21.68928767123288,10,13,177,33,48,4991.28,11.504157303370787,0.1315068493150684,0.0273972602739726,1698.76,23.555628415300543,4976.89,Lúa đông xuân,6.444126074498567,6.0,50,21.1212,106.088,0.3873540697674418,25,5.5,45,0.6
Quảng Bình,2018,25.53249315068493,3.181814410512879,29.61,16.07,32.06,14.98,84.67463013698631,5.413647709716013,79.24290410958903,2014.87,87.63,11.19087806591583,0.8529315068493151,22.715424657534243,0,0,221,24,12,5669.36,9.07599099099099,0.0328767123287671,0.0,2577.13,25.644630136986304,5710.29,Lúa thu đông,6.287475371731433,10.0,50,17.4833,106.6,0.3955936231884058,33,6.1,41,1.0
Hải Phòng,2020,23.45169398907104,4.976045783861627,30.33,10.11,33.85,6.03,84.69426229508197,6.514928179214866,82.93849726775957,2077.54,254.87,17.15869628904527,0.7432513661202185,21.577240437158476,0,19,199,22,38,4923.32,10.3877,0.1041095890410958,0.0,1721.21,24.02786301369863,5120.58,Ngô,5.1,9.0,50,20.8449,106.6881,0.2207930232558139,28,5.9,39,0.2
Vĩnh Phúc,2023,23.677561643835617,5.329799320455414,31.7,9.1,39.35,2.89,82.23764383561644,6.948339665241448,77.52123287671233,1526.29,50.13,8.748860199907824,0.7429041095890412,21.7673698630137,17,35,153,24,61,4994.68,9.910974025974026,0.1671232876712328,0.0465753424657534,2000.0,22.71832876712329,4645.59,Lúa đông xuân,6.1482758620689655,33.0,10,21.3614,105.5401,0.4950447674418605,28,5.7,43,0.4
Quảng Ninh,2015,24.28090410958904,4.97721390401038,31.38,12.98,33.28,10.59,84.50021917808219,7.563707442881395,76.73704109589042,2194.7,127.31,12.042766704067818,0.7474246575342466,21.383150684931508,0,0,210,28,34,5212.53,10.401421800947867,0.0931506849315068,0.0,1388.37,23.73120547945205,5011.89,Ngô,3.9322033898305087,274.0,10,21.1935,107.2,0.6572186046511628,37,5.4,37,0.4
Kon Tum,2013,22.890438356164385,2.80480030525721,28.89,14.64,36.71,11.06,74.048,9.100602298628466,76.92810958904109,790.3,104.23,7.48258357083136,0.5206027397260273,23.958246575342468,6,0,110,8,92,4705.01,7.11981981981982,0.2520547945205479,0.0164383561643835,397.52,23.28333333333333,4861.7,Ngô,3.6575342465753424,530.0,50,14.35,108.0,0.3817475362318841,37,6.3,36,0.2
Kon Tum,2011,22.116958904109588,2.657442857243648,27.36,13.27,35.37,11.46,77.12753424657534,7.573865776765253,78.73068493150686,779.12,39.86,4.872017109168202,0.5671506849315068,23.960465753424657,2,0,127,8,78,4422.69,6.086875,0.2136986301369863,0.0054794520547945,751.64,23.35241095890411,4873.63,Ngô,3.589041095890411,530.0,50,14.35,108.0,0.3817475362318841,37,6.3,36,0.2
Bình Phước,2018,27.308602739726027,2.092374293752746,33.51,22.43,42.81,15.06,77.03008219178082,14.080005824012112,75.7277808219178,1499.56,65.86,7.143305931618503,0.7329315068493151,23.91512328767124,83,0,169,15,81,6317.64,8.820941176470589,0.2219178082191781,0.2273972602739726,1261.58,27.265616438356165,6301.95,Khoai lang,4.914933837429111,109.0,10,11.7332,106.9062,0.7159101449275362,34,5.1,43,0.4
Quảng Ninh,2010,23.86432876712329,4.668792805987605,30.5,10.57,32.83,6.97,82.32331506849314,9.055379872731471,77.74197260273972,1274.18,50.66,7.576665196445035,0.5751506849315069,21.231863013698632,0,2,140,18,81,5060.4800000000005,9.036737588652482,0.2219178082191781,0.0,1091.34,23.993561643835616,5107.65,Khoai lang,6.044444444444444,274.0,10,21.1935,107.2,0.6572186046511628,37,5.4,37,0.4
Quảng Ninh,2014,23.73120547945205,5.350289318866249,30.53,11.01,32.55,7.92,83.25150684931506,8.647661640238146,74.44200000000001,1388.37,112.12,9.38356359908934,0.7112328767123288,21.207753424657533,0,6,154,12,69,5011.89,8.957225806451614,0.1890410958904109,0.0,1678.33,23.56975342465753,4952.96,Ngô,3.8135593220338975,274.0,10,21.1935,107.2,0.6572186046511628,37,5.4,37,0.4
Cao Bằng,2008,19.65071038251366,6.417609723445891,27.91,2.92,36.33,0.46,80.30098360655738,9.036077589748215,75.47860655737705,1622.2,78.32,9.1816826527904,0.6973497267759563,21.222267759562843,1,97,155,24,82,3645.28,10.398717948717948,0.2246575342465753,0.0027397260273972,0.0,0.0,0.0,Ngô,2.934895833333333,196.0,50,22.6662,106.257,0.4415334302325581,30,6.0,34,0.4
Bạc Liêu,2011,26.938986301369862,1.1934845153052338,29.94,23.29,36.15,19.3,81.70446575342466,7.352675266437823,78.54038356164384,1577.04,62.24,8.055846085909755,0.7706027397260273,23.69413698630137,8,0,173,16,90,6182.7300000000005,9.063448275862068,0.2465753424657534,0.021917808219178,1502.32,27.847424657534244,6514.31,Lúa thu đông,5.375410712081334,4.0,50,9.2825,105.7261,0.295888115942029,31,5.5,44,0.2
Lai Châu,2012,20.16191256830601,5.175008506697314,28.04,5.68,36.05,1.76,79.23879781420766,8.805910666159338,74.40825136612021,1578.94,80.89,8.596772063102115,0.8119672131147542,22.62565573770492,1,74,179,17,58,3746.41,8.771888888888888,0.1589041095890411,0.0027397260273972,1374.77,18.92145205479452,3335.8,Khoai lang,5.5,950.0,60,22.3934,103.4712,0.4966909883720931,38,5.9,33,0.6
Quảng Trị,2011,23.68167123287671,3.730205441911745,29.91,15.39,34.84,14.43,86.58786301369862,4.843036842757247,76.55383561643836,2633.9,150.53,15.606336416549851,0.8093972602739726,22.900219178082192,0,0,208,38,31,4993.81,12.602392344497607,0.084931506849315,0.0,2414.22,25.03723287671233,5488.59,Lúa,4.63298969072165,1.0,80,16.75,107.1833,0.3368617391304347,28,5.4,41,0.6
Hưng Yên,2015,24.549260273972603,4.965443413981874,32.28,12.32,37.8,8.5,83.74868493150684,5.322186242298542,76.64739726027398,1559.91,62.8,8.30350831662697,0.7174794520547945,21.525890410958905,12,4,191,18,34,5310.48,8.12453125,0.0931506849315068,0.0328767123287671,1489.05,23.78857534246575,5032.83,Ngô,5.776470588235294,10.0,50,20.6464,106.0511,0.337490988372093,28,5.2,42,0.4
Lạng Sơn,2008,20.715792349726776,6.565741748875564,28.76,3.0,38.14,0.55,79.01699453551913,10.096492445872428,74.5233606557377,1601.79,126.13,10.510449588715408,0.670792349726776,21.156147540983607,3,92,150,18,89,4011.58,10.607880794701986,0.2438356164383561,0.0082191780821917,0.0,0.0,0.0,Lúa mùa,3.486803519061584,265.0,50,21.853,106.762,0.2780122093023255,35,6.4,35,0.2
Quảng Trị,2021,24.49898630136986,3.5874209126832146,29.93,13.86,34.66,11.57,86.81843835616438,4.104404498929469,72.16257534246576,2798.83,209.29,18.78254592069413,0.8244383561643837,23.174438356164384,0,0,210,37,18,5292.13,13.264597156398104,0.0493150684931506,0.0,3225.28,25.070956284153,5515.97,Mía,31.25,1.0,80,16.75,107.1833,0.3368617391304347,28,5.4,41,0.6
Quảng Bình,2023,26.0853698630137,3.292362655386513,30.79,17.52,35.06,16.8,84.43471232876712,4.881970726306383,76.16624657534247,2242.88,82.29,11.565371499030311,0.8169863013698629,22.32476712328767,1,0,238,26,8,5871.16,9.384435146443517,0.021917808219178,0.0027397260273972,2640.65,25.57613698630137,5685.29,Ngô,5.933333333333334,10.0,50,17.4833,106.6,0.3955936231884058,33,6.1,41,1.0
Đồng Nai,2021,26.908027397260277,1.8206429094259304,32.01,20.82,40.26,14.68,81.51093150684932,10.661571344108488,78.95123287671233,1847.94,47.51,8.280928346307691,0.7414246575342466,24.16468493150685,57,0,195,28,80,6171.43,9.42826530612245,0.2191780821917808,0.1561643835616438,1999.48,28.03158469945355,6599.56,Lúa,5.838589981447124,7.0,50,10.95,106.8167,0.2112255072463768,34,5.9,43,0.2
Bắc Giang,2019,23.307068493150684,5.037359591828215,29.95,7.05,35.55,3.61,84.74906849315069,6.384056782175674,79.21115068493151,1569.83,73.21,8.7128633276985,0.8184109589041096,21.232,1,24,170,14,54,4860.4800000000005,9.180292397660818,0.147945205479452,0.0027397260273972,1839.07,22.57049315068493,4610.54,Mía,40.67796610169491,14.0,50,21.2731,106.1946,0.2863296511627907,24,6.1,45,0.2
Bình Phước,2010,27.80408219178082,2.6303429233324094,33.53,22.67,42.77,17.6,74.2907397260274,14.723616812241447,69.78378082191782,1341.03,47.68,7.089783587365038,0.6869041095890411,23.824602739726025,127,0,161,21,101,6498.49,8.277962962962963,0.2767123287671232,0.347945205479452,1253.76,26.74331506849315,6111.31,Khoai lang,6.125,109.0,10,11.7332,106.9062,0.7159101449275362,34,5.1,43,0.4
Bạc Liêu,2012,27.20773224043716,1.050108432443624,30.75,25.07,37.07,21.52,82.50784153005465,7.23728454995452,77.35469945355192,1599.99,91.74,8.160683461220213,0.7717213114754098,23.77374316939891,16,0,193,19,80,6298.03,8.247371134020618,0.2191780821917808,0.0438356164383561,1577.04,26.938986301369862,6182.7300000000005,Lúa hè thu,5.365591397849462,4.0,50,9.2825,105.7261,0.295888115942029,31,5.5,44,0.2
Điện Biên,2019,21.144328767123287,3.970529956236765,27.06,8.03,34.68,1.8,83.86994520547945,6.0400822803198055,63.02942465753425,1733.09,85.72,9.655431940215315,0.824876712328767,22.48128767123288,0,25,185,21,65,4072.32,9.31768817204301,0.1780821917808219,0.0,2328.08,20.30232876712329,3784.98,Khoai lang,10.816326530612244,498.0,10,21.3833,103.0167,0.4917087209302325,35,5.9,38,0.4
Đồng Nai,2023,27.72013698630137,1.859086752309257,33.33,23.1,41.55,17.67,78.88032876712329,11.670122079145733,76.944,1509.95,43.34,6.445599716492922,0.6887945205479452,23.91408219178082,83,0,193,12,75,6467.85,7.783247422680413,0.2054794520547945,0.2273972602739726,1867.24,27.01594520547945,6210.82,Lúa mùa,5.739884393063584,7.0,50,10.95,106.8167,0.2112255072463768,34,5.9,43,0.2
Tiền Giang,2020,27.96415300546448,1.863114116779111,33.16,21.85,40.48,18.26,78.05098360655738,13.203552328762155,74.26114754098361,2726.06,402.12,25.376268413179616,0.7677322404371585,24.15554644808743,130,0,201,28,69,6574.88,13.495346534653464,0.1890410958904109,0.3561643835616438,1773.93,27.71504109589041,6465.99,Mía,41.1764705882353,2.0,10,10.3814,106.2353,0.7042736231884058,27,5.9,48,0.8
Hòa Bình,2010,23.48068493150685,5.1787538619388975,32.7,9.58,40.36,5.23,80.90931506849316,7.901411427812,78.22616438356164,1313.72,58.48,7.892600997694374,0.6565753424657534,21.43008219178082,28,21,144,17,88,4920.9,9.060137931034484,0.2410958904109589,0.0767123287671232,1376.07,23.202246575342464,4819.38,Lúa mùa,4.593360995850622,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Đồng Nai,2013,27.651342465753423,1.874664982664949,32.89,23.45,40.27,17.6,75.15038356164384,11.358324626194433,76.5872602739726,1012.22,32.26,5.112107087346407,0.5783561643835616,23.95438356164384,92,0,148,11,106,6442.74,6.793422818791947,0.2904109589041095,0.2520547945205479,1617.72,26.93650273224044,6198.76,Ngô,6.542307692307692,7.0,50,10.95,106.8167,0.2112255072463768,34,5.9,43,0.2
Nghệ An,2023,25.21682191780822,5.079472563209434,35.4,12.56,43.21,8.17,81.62761643835617,8.979103216789023,74.15961643835615,2337.63,112.43,15.395790760273606,0.7566301369863014,22.35649315068493,62,3,186,33,31,5554.14,12.500695187165777,0.084931506849315,0.1698630136986301,2695.66,24.12613698630137,5156.04,Mía,60.02633559066968,9.0,50,18.6667,105.6667,0.3236889855072464,31,5.3,39,0.2
Hà Tĩnh,2013,24.86693150684932,5.21172456832333,34.29,11.34,41.84,7.34,78.91986301369863,10.331903260347676,77.43958904109589,1781.19,220.19,16.05412357590585,0.7009863013698631,22.29882191780822,70,14,159,26,44,5426.43,11.1324375,0.1205479452054794,0.1917808219178082,1391.4,24.968551912568305,5478.49,Ngô,3.493506493506493,8.0,50,18.344,105.903,0.3118736231884058,31,5.5,39,0.6
Hà Tĩnh,2019,25.538164383561643,4.4073284593649245,33.39,12.37,40.53,10.13,82.4514794520548,7.584901898917196,74.41638356164384,2862.96,211.7,24.965974093798245,0.7717808219178082,22.311232876712328,38,0,187,27,29,5671.43,15.228510638297871,0.0794520547945205,0.1041095890410958,2168.1,24.671534246575344,5355.11,"Cam, quýt",1.3735770163156085,8.0,50,18.344,105.903,0.3118736231884058,31,5.5,39,0.6
Cần Thơ,2022,26.886931506849315,1.2402879443323838,30.46,22.39,39.1,17.74,84.87079452054795,7.046669595559359,79.71693150684932,2499.49,106.98,10.39712708860109,0.8291506849315068,23.548383561643835,25,0,234,34,42,6163.73,10.636127659574468,0.1150684931506849,0.0684931506849315,2458.78,26.906712328767124,6170.95,Khoai lang,13.035381750465548,3.0,50,10.0333,105.7833,0.1738290697674418,36,6.2,35,0.4
