DisNo.,Disaster Group,Disaster Type,Event Name,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,Total Affected,Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",Corrected province
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,Lai Châu
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,Bắc Ninh
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,
2013-0341-VNM,Natural,Storm,Tropical storm Jebi,,,2013,8.0,2.0,2013,8.0,3.0,7.0,5011.0,,,1000.0,1256.0,Quảng Nam
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Kon Tum
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Quảng Ninh
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Cà Mau
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Tiền Giang
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Ninh Thuận
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Ninh Thuận
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Gia Lai
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Long An
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Tây Ninh
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Quảng Ngãi
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Trà Vinh
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Hậu Giang
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Quảng Nam
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Bến Tre
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Kiên Giang
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,Vĩnh Long
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,
2013-0380-VNM,Natural,Flood,,,,2013,9.0,24.0,2013,9.0,24.0,30.0,,,,,,An Giang
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Thanh Hóa
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Quảng Ninh
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Tuyên Quang
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Sơn La
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Lào Cai
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Thái Nguyên
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Quảng Ninh
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Bắc Giang
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Hà Giang
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Ninh Bình
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Cao Bằng
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Quảng Nam
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Lai Châu
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Bắc Ninh
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Nghệ An
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,
2013-0412-VNM,Natural,Flood,,,,2013,9.0,3.0,2013,9.0,4.0,29.0,1000.0,,,,,Quảng Nam
2013-0417-VNM,Natural,Flood,,,,2013,9.0,16.0,2013,9.0,18.0,7.0,25000.0,,,,,Kon Tum
2013-0417-VNM,Natural,Flood,,,,2013,9.0,16.0,2013,9.0,18.0,7.0,25000.0,,,,,
2013-0417-VNM,Natural,Flood,,,,2013,9.0,16.0,2013,9.0,18.0,7.0,25000.0,,,,,
2013-0417-VNM,Natural,Flood,,,,2013,9.0,16.0,2013,9.0,18.0,7.0,25000.0,,,,,Quảng Ngãi
2013-0417-VNM,Natural,Flood,,,,2013,9.0,16.0,2013,9.0,18.0,7.0,25000.0,,,,,Quảng Nam
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,Thanh Hóa
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,Quảng Ngãi
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,Quảng Ninh
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,Nghệ An
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,Quảng Nam
2013-0419-VNM,Natural,Storm,Typhoon Wutip ,,,2013,9.0,30.0,2013,10.0,15.0,31.0,1835585.0,,,663230.0,833190.0,
2013-0430-VNM,Natural,Storm,Tropical storm Nari (SAnti),,,2013,10.0,10.0,2013,10.0,15.0,20.0,109754.0,,,76000.0,95476.0,
2013-0430-VNM,Natural,Storm,Tropical storm Nari (SAnti),,,2013,10.0,10.0,2013,10.0,15.0,20.0,109754.0,,,76000.0,95476.0,Quảng Nam
2013-0430-VNM,Natural,Storm,Tropical storm Nari (SAnti),,,2013,10.0,10.0,2013,10.0,15.0,20.0,109754.0,,,76000.0,95476.0,
2013-0430-VNM,Natural,Storm,Tropical storm Nari (SAnti),,,2013,10.0,10.0,2013,10.0,15.0,20.0,109754.0,,,76000.0,95476.0,Quảng Ngãi
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,Bắc Giang
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,Thanh Hóa
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,Nghệ An
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,Quảng Ninh
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,Quảng Ngãi
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,Quảng Nam
2013-0433-VNM,Natural,Storm,Typhoon Haiyan (Yolanda),,,2013,11.0,11.0,2013,11.0,11.0,16.0,13094.0,,,734000.0,922095.0,
2013-0443-VNM,Natural,Flood,,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,47.0,2130001.0,,,72000.0,90451.0,Kon Tum
2013-0443-VNM,Natural,Flood,,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,47.0,2130001.0,,,72000.0,90451.0,Gia Lai
2013-0443-VNM,Natural,Flood,,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,47.0,2130001.0,,,72000.0,90451.0,Quảng Ngãi
2013-0443-VNM,Natural,Flood,,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,47.0,2130001.0,,,72000.0,90451.0,
2013-0443-VNM,Natural,Flood,,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,47.0,2130001.0,,,72000.0,90451.0,
2013-0443-VNM,Natural,Flood,,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,47.0,2130001.0,,,72000.0,90451.0,Quảng Nam
2013-0443-VNM,Natural,Flood,,15.58,107.7,2013,11.0,14.0,2013,11.0,20.0,47.0,2130001.0,,,72000.0,90451.0,
2014-0227-VNM,Natural,Storm,Typhoon Rammasun (Glenda),,,2014,7.0,19.0,2014,7.0,20.0,27.0,36000.0,,,6200.0,7664.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Thanh Hóa
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Tuyên Quang
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Sơn La
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Lào Cai
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Thái Nguyên
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Quảng Ninh
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Bắc Giang
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Hà Giang
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Ninh Bình
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Cao Bằng
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Lai Châu
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Bắc Ninh
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Nghệ An
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,
2014-0390-VNM,Natural,Storm,Typhoon Kalmaegi (Luis),,,2014,9.0,16.0,2014,9.0,16.0,11.0,11325.0,,,4500.0,5563.0,Quảng Nam
2014-0474-VNM,Natural,Storm,Tropical storm 'Sinlaku' (Queenie),,,2014,11.0,30.0,2014,11.0,30.0,,750.0,,,,,
2014-0474-VNM,Natural,Storm,Tropical storm 'Sinlaku' (Queenie),,,2014,11.0,30.0,2014,11.0,30.0,,750.0,,,,,
2015-0252-VNM,Natural,Storm,Tropical storm Kujira,,,2015,6.0,24.0,2015,6.0,29.0,7.0,115.0,,,,,Sơn La
2015-0292-VNM,Natural,Flood,,20.8137,106.86,2015,7.0,25.0,2015,8.0,5.0,32.0,15000.0,,,204000.0,251887.0,Quảng Ninh
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,Lai Châu
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,Ninh Thuận
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,An Giang
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,
2015-0460-VNM,Natural,Flood,,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0,100.0,,,,,Cao Bằng
2015-0620-VNM,Natural,Storm,Cyclone Vamco,,,2015,9.0,14.0,2015,9.0,14.0,11.0,,,,218.0,269.0,Thanh Hóa
2015-0620-VNM,Natural,Storm,Cyclone Vamco,,,2015,9.0,14.0,2015,9.0,14.0,11.0,,,,218.0,269.0,Quảng Nam
2015-0620-VNM,Natural,Storm,Cyclone Vamco,,,2015,9.0,14.0,2015,9.0,14.0,11.0,,,,218.0,269.0,
2015-0620-VNM,Natural,Storm,Cyclone Vamco,,,2015,9.0,14.0,2015,9.0,14.0,11.0,,,,218.0,269.0,Quảng Ngãi
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Kon Tum
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Tiền Giang
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Ninh Thuận
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Ninh Thuận
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Gia Lai
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Long An
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Tây Ninh
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Quảng Ngãi
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Trà Vinh
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Hậu Giang
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Quảng Nam
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Bến Tre
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,Vĩnh Long
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,
2015-9617-VNM,Natural,Drought,,,,2015,12.0,,2017,2.0,,,1750000.0,,,6750000.0,8334508.0,An Giang
2016-0268-VNM,Natural,Storm,Storm Mirinae,,,2016,7.0,28.0,2016,7.0,28.0,1.0,191750.0,,,191000.0,232897.0,Ninh Bình
2016-0268-VNM,Natural,Storm,Storm Mirinae,,,2016,7.0,28.0,2016,7.0,28.0,1.0,191750.0,,,191000.0,232897.0,
2016-0268-VNM,Natural,Storm,Storm Mirinae,,,2016,7.0,28.0,2016,7.0,28.0,1.0,191750.0,,,191000.0,232897.0,
2016-0362-VNM,Natural,Storm,Tropical storm Aere,,,2016,10.0,13.0,2016,10.0,15.0,34.0,610000.0,,,350000.0,426776.0,Quảng Ninh
2016-0362-VNM,Natural,Storm,Tropical storm Aere,,,2016,10.0,13.0,2016,10.0,15.0,34.0,610000.0,,,350000.0,426776.0,
2016-0362-VNM,Natural,Storm,Tropical storm Aere,,,2016,10.0,13.0,2016,10.0,15.0,34.0,610000.0,,,350000.0,426776.0,
2016-0362-VNM,Natural,Storm,Tropical storm Aere,,,2016,10.0,13.0,2016,10.0,15.0,34.0,610000.0,,,350000.0,426776.0,Nghệ An
2016-0362-VNM,Natural,Storm,Tropical storm Aere,,,2016,10.0,13.0,2016,10.0,15.0,34.0,610000.0,,,350000.0,426776.0,
